isin,year,total_revenue,cfo,cogs,total_debt,capex
SE0015660030,2018,1359839182.878438,-91376104.90358344,696251347.990501,1978588964.1613827,422516659.19488037
SE0015660030,2021,674145946.404883,-62838375.52885829,353946704.0476453,780444663.8799076,256563777.5445441
SE0015660030,2022,5985537941.214515,-401593296.6865086,4625824912.11564,4039383047.3499565,372184766.9604221
SE0015661236,1997,4784761670.494244,-382394490.1836142,1939652552.9786358,4123339753.976033,1284323618.515372
SE0015661236,1998,1538405426.0091803,109916913.86833483,1200516864.8865633,1068374568.2915623,126770179.72979733
SE0015661236,2001,1897777642.7555943,7893352.938891313,1373341782.358252,1215180020.0902421,365540641.5848982
SE0015661236,2003,2654302218.519815,1034194536.8795575,1361502507.1539814,1373570941.4645288,175712238.59652597
SE0015661236,2004,338124763.1086888,96468485.55557469,265244374.5063497,85827819.3587518,51390253.8794952
SE0015661236,2006,407819207.2451322,241795065.33231008,287445661.1550391,589847805.0137155,37949212.12197825
SE0015661236,2007,131920009.2010138,87879079.48415428,76647438.04520829,250356441.33781713,34352936.9691699
SE0015661236,2008,127174956.1553113,-2819601.708423256,63370667.10998452,71402104.51676705,13142760.334490368
SE0015661236,2009,205018854.08784175,-9721807.214124514,84976680.2112762,101094555.57622714,38677087.43408277
SE0015661236,2010,6797920747.18448,1060212599.1453395,4240878259.0254817,5281749261.201071,1211524269.2553203
SE0015661236,2012,6743063963.13441,309549005.8446524,2874250900.4678583,4223703080.271114,1296375547.1071799
SE0015661236,2014,273420887.3966958,-4757022.621354277,209825386.97675776,135154506.9711677,20083953.790185627
SE0015661236,2015,4683916627.678914,-11874044.854936406,3486424126.805043,1543308486.8226979,785533313.0400829
SE0015661236,2016,3881553941.030096,960710158.9196886,1833901197.7406337,1546399205.6398096,892222488.1863331
SE0015661236,2017,274119916.01792,17198375.676397435,111577577.25243674,84646659.5187741,9900387.28266959
SE0015661236,2018,3887686449.145892,520237040.6491402,2591492715.0134006,2040806518.6768618,1187685223.3824713
SE0015661236,2019,5365528678.458784,1774670495.91564,2952560030.8293786,4302484038.904031,207690444.86231118
SE0015661236,2020,327919388.05516785,-39110544.399994805,218483041.748964,151943045.25862703,33223672.815414853
SE0015661236,2021,7115364637.32278,-307573798.3963023,5300000085.3524885,4912782041.205281,487984818.1979091
SE0015661236,2022,5096240822.632619,510960697.16352963,2232244755.157234,3784680782.3013015,287694208.9597077
SE0015671995,1997,3030697134.0859094,-346605065.10580033,2233218607.3227816,2974480414.9032116,200837378.47568196
SE0015671995,1998,4315734450.497994,221313731.9744139,3234470617.907228,2126287367.372844,826067093.8600781
SE0015671995,1999,2658726040.343267,862424659.4510751,1925306905.7990456,2585806396.29931,1167728108.9408426
SE0015671995,2000,3618166215.8193755,1327691687.8473566,2756390842.3441534,2022455479.8456616,802369247.311356
SE0015671995,2002,5237877982.180045,1022621261.0803535,3599548475.3637567,3818652950.446395,1184296926.3697214
SE0015671995,2004,63453636.850260235,-1065229.0821776742,30864069.702318262,143006290.2520575,31870328.636151493
SE0015671995,2005,4696489668.272598,326761388.8799165,2891492240.4427714,3868666194.7747893,186618373.98892215
SE0015671995,2007,123926011.30300906,91884582.55396485,59765888.124278486,171532293.77516907,78818586.43519194
SE0015671995,2009,720176215.6830535,856664751.2804451,443423608.42066664,2549025500.235556,601476069.8367171
SE0015671995,2010,1146733346.4286327,736848513.8796257,727957806.0310718,2288753748.401549,369507840.3922862
SE0015671995,2012,725926302.9246527,192401306.1402149,503165967.1846918,720470993.7893664,292891601.5936675
SE0015671995,2013,3912172415.0546885,594518852.2825576,3038483173.9226885,1883598893.6497297,567329324.3024199
SE0015671995,2014,2622207606.091271,819159938.2929033,1388692414.079563,1139028515.8008635,390054703.0358465
SE0015671995,2016,3334552964.518731,621585629.4377822,1904342219.8179607,1503133999.480178,498709295.9219592
SE0015671995,2018,1677012749.7095697,116530270.36385293,1300372753.6607761,3288673209.621741,620958133.2539616
SE0015671995,2019,546212565.264592,24912391.83813834,358701324.5687794,494904247.4755118,74780071.00710756
SE0015671995,2020,1901865544.6680484,-45356514.42276974,1026087317.9756569,2387943653.9903827,944994224.4232887
SE0015671995,2022,2991634871.914683,1339592669.9834533,1411648695.8418052,4052987194.7669573,584417689.8131605
SE0015672282,1997,2488392830.484924,392869752.37564546,1292019206.627835,1148638898.446578,536052834.3047234
SE0015672282,1998,1881124268.6083405,1503835392.5410955,1294121162.1239698,1827708196.2681837,512095477.7876029
SE0015672282,1999,1143277946.7639024,-52365397.357233085,576033495.3004316,700107313.4025718,293702913.524522
SE0015672282,2002,2239818715.1892548,-228626032.7287547,1744290761.5284858,1970158875.0978096,1007052561.1996833
SE0015672282,2004,2402297464.9190784,116663128.24493371,1009351280.3696167,1240499337.5050528,567098366.6321905
SE0015672282,2006,2006507291.8047483,619257151.8864119,1372438094.0931482,695388533.7562119,1007096101.9881234
SE0015672282,2008,4526234000.439034,-287825530.34684694,3460473962.651911,1414246124.7318268,520217899.82546365
SE0015672282,2010,916670274.2945199,43478003.22500924,474085010.6223958,524853610.18363494,111931339.90117006
SE0015672282,2013,2069019030.9152334,-9376492.340902913,1643402446.3178115,1051496711.6480209,491684700.6720716
SE0015672282,2014,130013520.81208234,29308474.18702199,77058022.95638719,161921756.5918226,16008249.723834371
SE0015672282,2015,4949888020.537828,1173497609.5453436,3406131839.3552847,3441361525.6541986,832581584.2900244
SE0015672282,2016,2525677050.3373575,360178293.3626464,1801211709.7110317,3423529696.0877056,573759128.6265304
SE0015672282,2017,1931714629.3538818,612379494.7593569,1538280290.0146549,2100647366.8355894,126348451.5716516
SE0015672282,2018,1788290400.8930895,193275543.17267415,736408179.8072896,798309898.0389222,87363456.48123372
SE0015672282,2019,1091646679.2915134,1042413181.8626208,801052557.1703484,3318497310.513136,714338198.8221413
SE0015672282,2020,1302184504.0294068,677120826.1641752,785647230.101848,3946678833.108326,838350588.5013902
SE0015672282,2021,1805894952.9505975,363533638.16229206,1383696732.6624393,1663743805.0297196,311129748.0598864
SE0015810239,1997,252009842.62889305,-22017651.890980795,111864097.29435986,144189019.2746581,63806118.65843766
SE0015810239,1998,323028450.6601061,-6731677.035483355,174332526.76960772,82850130.51310225,64443374.1348466
SE0015810239,1999,4649413352.408994,690744195.8250561,2542098339.523744,3643426314.3817344,176295753.88256502
SE0015810239,2000,2874434578.1873765,-153754264.36203188,1278729930.6839948,1756980662.8117776,464057716.5287111
SE0015810239,2001,526744296.0169649,85704577.24679701,253185229.44507948,289403191.2495216,42667298.927097775
SE0015810239,2002,424581163.7777982,119118894.31571831,273512067.9681011,557780441.3957043,56794637.353950724
SE0015810239,2004,4100997176.643687,1453216422.7770996,2365247565.211194,4421707800.895466,387599784.5886563
SE0015810239,2005,3701487644.465292,1086553524.259349,2203574608.67529,4642161929.192842,396065353.31289893
SE0015810239,2006,3709327028.6607614,991203919.1198586,2069958869.1637688,5128919795.878885,529633370.4369405
SE0015810239,2007,1054890723.9330716,334957407.5474136,628996197.5196528,1262341519.530263,370477765.9406344
SE0015810239,2008,1568785854.1912165,346631203.87899256,860913468.0359015,547476553.7838147,454143073.78676504
SE0015810239,2009,2140298352.1196876,944639844.3851849,1525008220.8134048,2111626979.3540745,464676535.1707492
SE0015810239,2011,1536400170.1041822,1016046111.2502264,656399205.9463603,1595967605.711416,245929063.84199765
SE0015810239,2012,531493819.68475366,-30589827.93878846,281996989.3333531,377809534.31713456,122434607.94205359
SE0015810239,2013,449614232.5580338,187030047.7136725,234591274.75673047,206559434.5928998,122288737.94406272
SE0015810239,2014,1138648749.6560833,820464448.2335738,607015158.1296446,1032266231.5398613,660804079.4469678
SE0015810239,2015,815416570.2868292,463866823.955555,458404905.3521233,4149961832.879757,902328590.6044422
SE0015810239,2016,1333250171.5041852,-87715238.02528961,939802898.6785557,1882857374.0454237,134944321.0817184
SE0015810239,2018,2392660704.111097,646665529.5923737,1520381711.4201207,812625115.4585729,706845518.6815583
SE0015810239,2019,3137428244.0299053,1192717716.3739924,1577475854.5720086,3622662721.7269573,885011814.641374
SE0015810239,2020,1019675198.1984258,433880808.36775213,733063204.7579387,490579703.4429374,370073879.583091
SE0015810239,2021,640312783.4614037,-6408185.010690207,447389680.22405344,730489023.9410219,62899352.43980659
SE0015810247,1997,242026727.17917195,107442398.51128924,129380425.0114015,123739171.94719388,151314334.50108275
SE0015810247,1998,4173404972.3587503,1065386094.4443655,3040875780.8247476,3652927326.5373344,757670705.6767149
SE0015810247,1999,928982562.0485579,-32546372.97066866,698551869.9991298,751626053.7049936,263852203.6349082
SE0015810247,2000,569066848.5432813,210296640.89096695,313631297.55287176,539050266.1906724,49367524.15335179
SE0015810247,2001,1273868730.215589,-30086212.072513,890938933.5387996,753908069.8613498,238893525.7119917
SE0015810247,2003,1853616374.3542793,69725501.59267205,1466933824.1554997,1356400136.9492288,501998108.0055024
SE0015810247,2004,1944058375.3975117,901226565.9799744,977166299.1374722,2288003527.602719,558397560.7694527
SE0015810247,2005,1268823780.0681255,520227771.4844696,743483066.1200624,2567389494.5944166,124427605.31903172
SE0015810247,2006,456811040.57077074,285479614.5055219,322765506.7990125,1054028698.386607,141255829.33566716
SE0015810247,2008,1306814083.806565,60879771.7419542,527211360.90516263,246651981.18192992,189419748.50274256
SE0015810247,2009,1746986994.6485772,779909252.0754622,1198557518.3914895,2199739038.2796693,481791874.29535824
SE0015810247,2010,2196016464.909546,657809841.2934995,978812286.656367,755084537.9153135,270756795.6894249
SE0015810247,2012,4799425721.933648,1430215914.6097257,2333404189.3543797,2693752240.461673,277514785.0301082
SE0015810247,2013,3444224241.11096,775812918.229177,1929757934.9170098,792953218.4551857,549323766.0757649
SE0015810247,2016,676834411.7659531,1805717.107907449,364981774.38397783,228630524.8260704,100318220.31681539
SE0015810247,2017,420905282.26562446,137213994.5224757,202017122.65462935,175002924.3158102,70613413.217151
SE0015810247,2018,6198855211.400292,1261061299.3855596,4590746154.968579,3048966832.7041316,428644629.7689145
SE0015810247,2019,1023277609.960935,177284875.96495214,779084154.8808295,1227537726.4325855,129473287.18827063
SE0015810247,2020,1264706883.4169288,137304164.53355816,619666430.7695428,1656267987.887824,237557370.6317688
SE0015810247,2021,1051323084.7583213,120916092.3159926,752606965.9773755,771694649.2743627,60547982.9489862
SE0015810247,2022,477180752.74100137,47406162.524094515,299311938.9830435,555330064.988997,208710644.21800503
SE0015810577,1998,1772032402.3359568,455339054.8315824,1255876121.191389,594456887.8230445,112365041.26050678
SE0015810577,1999,6321248702.585585,295156462.17092913,4464375367.406048,1920046573.819982,1262066711.955777
SE0015810577,2000,1389709024.5725353,228929230.50168607,670536679.2970018,1655939761.457356,413633210.27549815
SE0015810577,2003,2413011390.9864316,-243730435.74506858,1689866803.9906793,4331678826.380805,1283697645.2145727
SE0015810577,2005,5105629110.0868845,1373509969.7061977,2545466258.868982,3799649496.2535653,1119466522.4901786
SE0015810577,2006,2401518459.861157,674035030.7490655,1692348471.365477,2821695963.129256,736347735.1085143
SE0015810577,2009,5690382919.301813,949517052.1363087,2717946611.2372384,4151349992.789262,210969978.6693848
SE0015810577,2011,1229726703.9113731,304836060.92234045,811587423.541297,2139022744.016411,155534685.95547563
SE0015810577,2012,1383250368.3379025,203863794.19576126,998185573.3556911,313276485.3102529,49487965.819475874
SE0015810577,2015,2309805226.096086,239697483.7251153,927740762.9450507,1275540405.3847682,330821343.588299
SE0015810577,2018,2101497429.7119133,12203305.311910268,1424029138.3729603,1144912256.1461446,426898718.8637721
SE0015810577,2019,3269649435.476079,745528510.2665814,2117459599.6077354,1713136880.7646217,590565188.490232
SE0015810577,2020,1144999049.8590086,322928921.0062312,482421134.07149667,1237941431.9098315,173113131.18937513
SE0015810817,2000,280945962.7572611,54865829.80281384,224243032.21130115,516574688.08748406,60727682.77769827
SE0015810817,2002,4468264312.12824,23785287.28803369,2089514045.2544374,2448219187.8807187,142907562.51534346
SE0015810817,2003,5082387491.21614,180587982.8554561,3041962940.695219,2514511376.328073,1094772913.6760266
SE0015810817,2004,119162664.25267196,21302146.535064302,64034477.55788128,134394910.3851687,8807086.03839
SE0015810817,2005,232451481.57330254,76424661.5811076,153419804.03014803,110247494.9305008,45937235.57598726
SE0015810817,2006,2446018618.9552574,524953462.58870167,1490770271.0669267,537207297.2598135,477294016.58948994
SE0015810817,2007,2894164070.4858193,381971130.0114487,2061865798.2639527,1495579364.262546,1414283581.6903968
SE0015810817,2009,2121921725.503239,-147863289.81537482,1354914622.2778552,1368240679.3786564,770485289.9919115
SE0015810817,2010,1347144369.5218415,276367846.63962257,628138555.4715796,1451841013.2668276,215577394.8135788
SE0015810817,2012,1732922363.8643246,654984657.2781988,1325409713.924745,1033024289.7091488,233955246.30638897
SE0015810817,2013,1253020195.6160293,-317943181.4757147,969464730.8135239,1588489495.3095272,754435912.2395133
SE0015810817,2018,4639546802.660445,906866781.3847914,1893955411.5939782,2145681754.1301866,476009733.39337814
SE0015810817,2021,810042425.103363,490290232.49461895,466884373.7084812,705446892.0581765,155749536.0650514
SE0015810817,2022,280270344.06861484,-27346741.499131586,139582799.7593983,149396401.39609405,73040051.94812159
SE0015811559,1998,500822531.43701077,11017218.086066509,262210623.55628976,112000365.89245746,104652656.59182207
SE0015811559,2001,2447618099.827816,706913425.2924762,1475360955.3392909,2090617442.6630251,702927863.1337285
SE0015811559,2002,1413573966.963725,137172034.0220748,578144487.6351053,1281334618.5965953,473936878.00805414
SE0015811559,2003,2818625393.7002096,411164106.3909199,2015606637.4175556,1264813405.0614407,743824901.6830559
SE0015811559,2004,2457415323.979286,69029080.82934818,1827907817.1082785,3131541615.5180583,742995537.5176662
SE0015811559,2006,4353330299.92147,1027122197.4071654,3135218101.1395955,5138963858.920124,416452732.656657
SE0015811559,2007,572650043.1558032,-40161855.45072404,272665506.96781516,700471813.3714467,122254288.61475676
SE0015811559,2008,2844700674.5582924,1254730454.290704,1167251952.0904608,3831555436.5550656,703560311.2115535
SE0015811559,2013,1078468407.5169246,133678678.23108244,524162698.7197606,1127571968.550377,207638940.4140817
SE0015811559,2017,517754994.4701333,233660564.5520904,343040831.0500626,1123709383.097329,139343142.64208576
SE0015811559,2018,2927210164.2936945,814419636.7282836,1784836421.4924576,565905717.6553828,568184667.5059049
SE0015811807,1998,513898662.66238594,204666914.44602138,398797790.3182031,2359223042.8107433,402537360.92789656
SE0015811807,2001,1062314839.7195667,270135767.3286672,693300409.6421951,186242543.19842562,124469652.68122768
SE0015811807,2002,1061296309.0778737,701617529.4591228,647065364.8946935,2874297273.8374505,354022212.9670891
SE0015811807,2004,7005475912.0773325,1217826802.406262,3336879842.005329,3091483462.864065,1154038908.847012
SE0015811807,2011,960168781.2772644,1116079481.4221382,485790829.94352823,1381521524.9854584,310109211.98429865
SE0015811807,2012,96937236.777816,69548954.38566545,45478332.10668745,126168598.50935861,50277712.69645194
SE0015811807,2013,565569888.2894945,-118548909.67456567,376096082.9688356,2398409327.559161,568217145.4799693
SE0015811807,2015,652801153.0379784,569207214.4756958,505906823.60822445,1373838487.2217956,201328927.06166062
SE0015811807,2016,1056136219.6275603,349320318.670103,535193306.48590183,3224115189.164193,306011440.005761
SE0015811807,2017,280051341.8152211,31662774.200281467,215187478.38302332,143830264.54409683,62538917.97898233
SE0015811807,2020,4195252770.1547985,974405785.8288957,2955270491.4778323,2153397725.172397,961745983.059009
SE0015811807,2022,401996346.4969961,-30450902.983389672,184682546.30294636,1335994175.3413157,270378835.7258372
SE0015811955,1997,189316517.52851874,-1779401.5692666343,135867551.59589154,160778569.89020172,14258700.052156718
SE0015811955,1999,734073122.7862079,98023067.5418528,471836604.1781869,670496677.8256868,285873454.35064447
SE0015811955,2001,4434190745.070637,1095135817.5677564,3228248086.57304,4552684314.29822,858109639.6838807
SE0015811955,2002,1533966480.579124,521245091.7112398,770310192.2567691,3091144160.0158076,414873175.3357623
SE0015811955,2003,1442719312.390383,351263477.6444479,871169734.9978385,315768424.45982677,241594592.93255517
SE0015811955,2007,1594420831.541296,-24678470.93398113,774009315.7807865,615223158.2465249,154650177.9872923
SE0015811955,2008,4539089053.000551,-33285375.021953274,3598352056.574865,4874629755.195414,568490024.6150794
SE0015811955,2009,5438128337.0433655,1453864096.702029,2201084842.0160303,1585475860.1463287,1261867614.8414447
SE0015811955,2010,4363105538.335619,1132586007.006304,2644202319.202839,3255287552.5753703,231761687.45409793
SE0015811955,2011,3250890916.8489666,-87238078.63287747,1984129597.1290884,3278907094.515632,383635733.9499753
SE0015811955,2013,2530970824.2243323,-198856678.96422207,1344539867.9360743,2436302967.937837,105427213.22863364
SE0015811955,2014,1733844489.5346866,474466440.7102145,1165012082.2077284,1945555432.455612,445978609.7266477
SE0015811955,2016,597608797.8057297,433537262.4892804,251433650.31251365,1759691034.1433072,182772122.08802447
SE0015811955,2017,224406067.24910426,87147342.42732921,150302799.14795232,416994938.7042508,38659477.79619973
SE0015811955,2018,1192708716.172968,943850793.7756702,749709807.4642601,875996593.7969476,390832244.5117473
SE0015811955,2020,2445112363.8061748,746468967.6238832,1163242399.3774965,1478680929.041583,839792846.0442239
SE0015811955,2021,2863696860.1601415,335316841.7449232,1193481159.2938297,689267794.9204799,184020427.45923582
SE0015811963,1997,5029049966.845194,1774081107.6234574,2821923415.1492953,3264669703.8762455,1019565629.1894262
SE0015811963,1998,1383711040.096836,23088974.854757465,579361938.9377044,1801725500.578573,366325376.3637312
SE0015811963,2001,3001439222.0074058,520231125.8902631,2047104274.9849446,2565409624.2036004,898662664.5670042
SE0015811963,2002,2577784402.2575755,554127436.2733086,1064198456.8909397,1439642651.3405507,454456528.6035784
SE0015811963,2004,489770951.80328476,93297380.4588176,247777249.79020733,772961929.3550329,212324382.31112686
SE0015811963,2005,1953927806.5566382,847375223.4061266,1021123332.9869362,2014712820.0199976,285434279.185865
SE0015811963,2007,216615167.20916712,15548546.529062282,121590928.00534101,122791590.35833864,19841729.733570278
SE0015811963,2008,3334383084.4003854,936600376.5393134,1653244842.6586957,2055620381.2288427,575762567.7949691
SE0015811963,2009,3605221730.801023,680564202.7548665,1688136169.38303,2649431960.986249,713907652.0711629
SE0015811963,2010,1059852894.3964343,533518216.02565306,815318177.2689874,695710868.3440795,408773754.66790617
SE0015811963,2011,1693529075.17525,201926711.42005935,1018236546.5766765,3020949589.3521347,244254321.4475607
SE0015811963,2012,3702376615.314613,185680345.99617773,2281704422.0776477,510081676.7274026,505462303.0729621
SE0015811963,2013,695950417.422459,722824403.9767969,464979765.3922251,1367762113.9591827,910009171.7033056
SE0015811963,2014,1495432050.9607062,-99391677.46636385,694067918.6748616,1548849272.1612048,109075405.78343685
SE0015811963,2015,1029761409.7008387,58011337.8828733,641394859.5431098,757107641.0344176,122619285.76886117
SE0015811963,2016,4760867988.358474,-172994162.84158805,1921802857.5010452,2104805047.1110725,996927220.0717828
SE0015811963,2019,1699455229.167228,771923193.128004,1342025525.2880952,800980736.3282125,518651519.79768926
SE0015811963,2020,5156154610.504182,81485553.25815608,4014693338.4623113,2793916903.533804,484219130.3649246
SE0015811963,2021,4010412582.2993145,95005143.80687109,3107613842.922469,3208900393.7448974,301919580.6389611
SE0015811963,2022,371378434.41577154,32695465.61111863,227811148.1162036,848354564.2317274,109018832.77281573
SE0015812128,1997,328091036.5076743,35778500.979854174,214544527.51960102,751512337.4894173,91965132.41910997
SE0015812128,1998,4851702928.444262,701631866.8446258,2186607569.0371537,2526263691.226404,922712873.380254
SE0015812128,2004,140670907.58184186,24791474.075463954,108520174.40597633,103004928.51391815,32247758.53546366
SE0015812128,2005,2284229214.2161584,531017136.06210214,1741628286.6108675,1638277577.0083742,331949233.5960282
SE0015812128,2006,592507432.8480452,425522267.6971884,455553845.5767053,1969412317.5496688,456508781.2780328
SE0015812128,2007,1667302377.0401082,530228715.106022,695170726.5286618,594328094.2156689,344211253.53938055
SE0015812128,2009,4543371669.733293,365210763.6129268,2328908565.7969027,2588257874.958378,301721099.5013911
SE0015812128,2011,141035971.2646568,32743998.50660317,111936252.51486392,120351414.24152008,19778680.63453338
SE0015812128,2012,6571790690.048271,60966316.531722836,2885983900.0553737,4454564930.5231285,1149655146.6721961
SE0015812128,2013,3931127982.0192304,9475052.394358082,2167481130.8206882,4378399119.876037,1048933677.1170326
SE0015812128,2015,1154360898.5861053,-12958866.21615527,699892698.8106358,274865539.3024001,162920479.9214729
SE0015812128,2017,4237581970.989475,146934221.3496349,1989853677.3840516,2797944202.750963,527776269.72572947
SE0015812128,2018,2196057696.8410664,194163450.73470256,1713649975.425331,473247262.750062,291693363.9948769
SE0015812128,2019,1893411298.799695,27827804.563652255,1274967128.6623247,1569035026.1346343,302075869.5743971
SE0015812128,2020,1530896636.829427,369520240.3092371,1139938018.9552052,330603460.2086617,48961163.22363861
SE0015812128,2022,733674747.2352753,372454936.84820366,422282832.32053787,2105849786.422662,486655486.8680313
SE0015812219,1997,4087537788.283916,940818295.3883572,2880520092.718896,4493722481.788062,652025489.0275433
SE0015812219,1998,2250764537.231103,987987082.90102,1197099379.7160428,2037058844.5588944,300338765.5963739
SE0015812219,2000,3992347418.644003,707637666.5732764,2553143654.5689454,1080296819.3362117,631285110.3828498
SE0015812219,2001,1300219015.723009,170226700.63438722,1016417971.6514237,373508928.3707595,302036695.3258121
SE0015812219,2003,6836418700.994856,1404408801.037407,4597989158.672563,3650817909.408707,1412249268.7517433
SE0015812219,2004,1925938442.9601107,-92913457.82176045,1103818622.6946623,1264953283.0307417,354536986.211271
SE0015812219,2005,7178074993.332324,132435151.38185784,3474901977.1307826,2275517241.218509,1463974673.0974379
SE0015812219,2006,1087703111.5567327,492114628.5081792,508287148.76598066,1966586892.2345757,470152319.4136309
SE0015812219,2008,6043811875.371652,671685549.6226327,2649613025.7063327,4701930505.504606,301708250.2037447
SE0015812219,2010,2091170080.1039298,-387519025.66312355,1308036915.813849,1747157026.1977997,646631477.3523535
SE0015812219,2011,2080732612.325689,374405981.7465297,935301642.6430986,1163454952.0469904,343189384.3570321
SE0015812219,2013,2528446910.1909122,1218913305.3329248,1264297079.7737427,3628897173.307717,355330594.6465067
SE0015812219,2014,1405231038.40787,105057998.14359765,1089445544.2833765,5449265317.948616,930822362.2675352
SE0015812219,2015,2248141630.840743,104633843.22726355,1214857946.6885853,1582399509.238198,394987460.8283569
SE0015812219,2016,3861922193.8142943,370207125.3575829,2591838187.153446,3239019667.2001004,216509446.5998139
SE0015812219,2019,478868259.0052614,78121946.46779571,294330532.9876399,121066478.26344353,68645552.06067276
SE0015812219,2020,48725624.05771446,-2983616.491205868,21308611.020323105,18894828.0498956,5273728.831755374
SE0015812219,2022,3148717428.974975,321163619.94146323,1868645659.8564475,798957440.0256722,644732208.455157
SE0015812417,1997,5542627479.884942,-285168483.9849338,3280632950.5665565,1251927777.9053617,985835686.3713273
SE0015812417,2000,5604802389.854676,1489151031.7799861,3783449756.16887,2060731210.9248455,1045820079.3792946
SE0015812417,2001,1269420586.1321247,743242697.1539152,1002735538.3192884,2464019637.241843,342242407.24988705
SE0015812417,2002,777911991.2606072,58714091.88769829,392556664.2048793,975296952.6079098,323624449.0960129
SE0015812417,2004,5622567661.07262,1719163062.8945167,3926292422.325276,3367399176.6846466,202135918.71833432
SE0015812417,2005,114456495.33625786,18191456.42768516,65640403.922135405,97179928.10116887,20051101.10476475
SE0015812417,2006,4160265554.4688363,713401036.6856946,2203439983.523734,3675138803.618486,1160943055.1916926
SE0015812417,2007,1378314735.4257495,427154520.9487803,941482800.1090333,2133526776.2956886,146815063.41670397
SE0015812417,2008,4223872993.7877493,1118096271.666145,2986103087.0876393,1614311508.8406298,520002573.9750485
SE0015812417,2009,2331829013.0222797,1321466530.2968352,1046651120.3263294,4534094669.759423,359568730.9057142
SE0015812417,2010,1171311293.646699,335105.4567221692,580852666.4252515,467855273.6300904,80957491.44802618
SE0015812417,2011,2032492860.4704323,-5033155.089028662,1526913341.5443258,751809976.6185102,229639686.39480066
SE0015812417,2012,1023967446.8896247,758173270.1493398,605944589.2148322,2571094144.8476233,594887981.5311875
SE0015812417,2016,1694401829.4606898,217402597.85323775,812336685.1650023,1776321849.8226664,176408623.6914898
SE0015812417,2018,5095752435.889071,826519626.6867537,2473087863.941484,4343645654.334844,1022464656.8715591
SE0015812417,2019,3716872572.7279572,794823032.2987808,2676934282.1500325,1011402393.235223,490955935.83107436
SE0015812417,2020,4928830300.2411175,1536289213.8275933,1986551305.099441,1142602354.4771655,1172231928.9513395
SE0015812417,2021,1966217778.8632438,1766363871.0940027,1452352338.17508,5708307646.122553,420000418.6689906
SE0015949201,1997,3833756321.6409883,88585178.29681885,2169534765.5587516,1299433919.4368517,165787352.01051962
SE0015949201,1998,2922661208.374144,318817107.9333186,1325395108.8998716,2210058608.7009,126540295.35646848
SE0015949201,2000,48148797.30519277,-5896494.222214601,20444718.863014385,37555206.63456584,18828335.60048157
SE0015949201,2001,255921337.1713125,112015913.95811106,117025296.87301904,180463933.4129942,102552562.64847839
SE0015949201,2002,845711983.0546777,270723497.6344178,557158122.6189446,558139224.6029967,193733607.2822642
SE0015949201,2003,243873537.46422952,13384443.664704312,171753848.82162246,80983758.39177373,21537056.08824576
SE0015949201,2004,70774001.8070667,-3329570.659297991,45640507.991148464,49449264.87409948,21133732.742646288
SE0015949201,2005,92976461.68614212,35421812.1586469,73971477.5506078,298959784.09335405,61781446.072346404
SE0015949201,2007,1293690711.332057,-78073243.83776462,702347346.8119142,1366112125.933602,101021141.07649945
SE0015949201,2010,1628111517.3248453,231429891.53524303,1189011647.1697304,1584677884.1903813,297863066.44798726
SE0015949201,2011,4099964979.721708,395600347.87627023,2040410089.5845203,3099878094.535752,196241014.64548224
SE0015949201,2012,625786557.9141753,145954549.5660056,409116669.1831413,1261340915.7210355,288499606.11793184
SE0015949201,2014,2903085329.21964,775681538.5753969,1193278775.7550776,1486070489.5621717,211103425.13204736
SE0015949201,2015,4167350203.6373763,456057208.6464527,3313491619.211544,3615085330.561892,187097489.75127617
SE0015949201,2016,2994332311.912221,135459343.08584082,2369400718.017866,5341417138.569952,1294601072.2976074
SE0015949201,2017,4274413318.0400577,292012113.69823754,2983966335.589045,1036837899.9684575,1226686169.6640246
SE0015949201,2018,878646758.1231388,561558600.0286587,353677421.40708303,2310718019.6654654,444040168.16560507
SE0015949201,2019,3483148670.7089276,-37326731.85377589,2051718779.5663724,964888900.3983436,531886276.2861511
SE0015949201,2020,963642665.0756667,263139048.52195436,657263120.1451563,725008526.1617068,58288397.88895703
SE0015949201,2022,1581925279.9760811,-127812608.69090174,905088234.787428,1012949581.1846421,369148081.81903076
SE0015949433,1997,420465520.621103,262601021.30926353,294409735.8227397,893798956.9693688,253168277.8256891
SE0015949433,1999,1072801610.5677565,911123573.344923,721061338.1205786,990183857.8731054,467880912.2861182
SE0015949433,2000,330895973.14760643,-37426719.20748842,233145160.4535491,709167591.359914,43964028.803750634
SE0015949433,2002,245293927.3412723,-37392919.76791379,116828205.54527356,430081898.1886058,19932789.720193535
SE0015949433,2004,867391648.3814058,267130038.4960863,494218364.5338865,1140040944.869613,65542541.93431404
SE0015949433,2005,1946572953.8352935,1080442015.8445337,1004014607.786196,2942979964.623459,289090535.98080915
SE0015949433,2007,2398231442.093447,-184327442.00541574,1228391262.5124931,2281377514.803076,776869695.6524246
SE0015949433,2008,472107409.0908923,25090384.45975216,338713625.3289074,646114507.2742845,236529495.1540753
SE0015949433,2013,3662170364.4947367,-217345561.7891253,1861605503.9481218,2648577689.967311,206099197.30379686
SE0015949433,2014,3927371704.171873,397603561.63796693,2893924708.749539,1374457314.260473,728177966.062829
SE0015949433,2015,2042696399.311902,148216388.60797542,1557295929.295809,583620480.4516639,195165205.01479256
SE0015949433,2016,2645088170.1470914,1554537057.224109,1085953681.2205482,3880763642.0190864,337464490.9158446
