isin,year,total_assets,net_income,total_revenue
SE0009973449,2010,5446932399.677444,389843740.6343446,1415922681.85065
SE0009973449,2011,3476780053.8076878,316850287.4551996,566216075.8199342
SE0009973449,2012,5674206300.139276,-56526986.28302701,3843755566.6533866
SE0009973449,2013,193892415.77941638,19168680.320728533,25726022.992354162
SE0009973449,2015,4106471057.0066667,441762218.1823,3217296852.978518
SE0009973449,2017,161317214.25238115,-7546976.880710605,114371669.0595296
SE0009973449,2018,4862700667.797369,-413668484.3790996,2209051698.4021173
SE0009973449,2019,1256743897.6564865,76228076.51375037,497837957.878213
SE0009973449,2020,2644243331.7056704,-13792784.004448516,1238776903.961323
SE0009973449,2021,6303672021.174091,711736733.9531,2503226680.7624125
SE0009973449,2022,9837442311.088795,-569085621.2670182,7271210541.750943
SE0009973563,2000,5413937893.320997,-267361164.03550318,3824466977.9852896
SE0009973563,2001,4685166766.80412,622217815.128857,2104870698.3569477
SE0009973563,2003,5361575166.2897625,-418469360.19928575,3466800246.312348
SE0009973563,2004,3269303435.2322063,226920661.14421222,1726180500.8516963
SE0009973563,2012,8852132985.70595,-244364877.99870974,4543769953.532187
SE0009973563,2013,5390998477.443373,518001104.70931923,3224199885.466396
SE0009973563,2014,9445848248.466341,616212097.3822095,2205859185.7721844
SE0009973563,2016,2003167524.3942797,-128821450.41537386,646042820.8727196
SE0009973563,2017,7729960139.684484,-715158901.8610476,5718621916.657966
SE0009973563,2019,8135098997.508935,176875782.12173402,2190202682.118905
SE0009973563,2022,7482216974.8971195,-315656217.73553586,3402897505.9776416
SE0009994429,1997,4778996265.052843,617089920.2390432,2324635860.2679396
SE0009994429,1998,321342768.53366876,46353221.42398288,251720908.57574674
SE0009994429,1999,9443659663.604097,-226486176.7695288,7326894424.101579
SE0009994429,2001,370776854.07304466,-5036588.841166488,110877876.00436357
SE0009994429,2002,3524712562.687546,408529269.1436649,2031366556.1648426
SE0009994429,2003,2219945407.3094406,-11925957.951019177,917054874.0005803
SE0009994429,2004,7646044839.868691,-657146978.055434,2466053555.7634993
SE0009994429,2005,3338103351.4194207,352492370.76779896,1160924819.0195792
SE0009994429,2006,5478988255.09449,272345330.3892827,2555731616.2883754
SE0009994429,2007,5614582830.111035,707291521.9206061,3240484821.9493403
SE0009994429,2008,8763535919.01046,978853711.2760035,3914876782.526718
SE0009994429,2009,8630299292.04365,-772294859.4578023,5632861832.808202
SE0009994429,2010,6620564944.650934,783345563.8683022,2113611386.008962
SE0009994429,2011,2839693220.9688835,152719283.0094949,2110000427.5214942
SE0009994429,2012,6450589939.414881,944048689.8257344,4653553943.660246
SE0009994429,2013,3090150017.430387,249797402.25379035,501230220.18053955
SE0009994429,2014,701880735.5869732,-9606507.23246156,332485549.6636239
SE0009994429,2015,3899962449.668474,291853053.0838958,1032862687.518738
SE0009994429,2016,5719071904.727693,-63569992.72406619,4384873466.5735655
SE0009994429,2017,3942999548.420263,208646214.37614527,849742388.1740276
SE0009994429,2018,949614517.5949363,121091999.06801024,738531148.2251148
SE0009994429,2019,6996923304.312585,-76702218.6850582,2253721069.2359524
SE0009994429,2020,871358049.4801617,-10233775.977237793,237810279.6065347
SE0009994429,2021,4479335481.463302,543238773.90157,1903670469.981283
SE0009994429,2022,4498248462.017458,-355573189.38128227,3464543852.4665136
SE0009997018,1998,76372116.9951348,-3285744.261405473,23016278.627778634
SE0009997018,1999,389855762.8057372,-25768579.306300443,160707253.43475685
SE0009997018,2000,5029839545.409362,-222930495.8585683,2103734822.3038926
SE0009997018,2001,7983435811.383567,-530779439.3351232,5977751529.503816
SE0009997018,2002,973811641.285058,51232336.14972501,332418444.961947
SE0009997018,2004,6319903406.649634,277622480.90543264,3396783322.556189
SE0009997018,2005,3857880804.7955847,533560411.7298812,2497596890.9001036
SE0009997018,2006,5896299552.550355,238467610.48767096,1495299594.651414
SE0009997018,2007,7555431677.986218,601130871.0584134,5143581576.564505
SE0009997018,2008,8904999625.921679,204836106.45485926,6824917163.448757
SE0009997018,2009,5409731825.0850315,350130615.2391805,1819077003.3451822
SE0009997018,2010,5956553440.557355,438337697.00946766,1340817445.8063135
SE0009997018,2011,8050216691.298899,-474532025.7262021,1825232359.2302136
SE0009997018,2012,6390854153.772474,654371588.7055396,1158803515.5748212
SE0009997018,2013,6429723686.757022,595407266.5829333,788819604.4821517
SE0009997018,2015,5099036834.544348,-112314761.49715929,2280844929.320627
SE0009997018,2017,2834796680.994442,-281248539.40222245,1276276165.408302
SE0009997018,2018,7951130512.806861,667016683.5477718,5158753544.913892
SE0009997018,2021,6025184150.031959,388598718.74184155,1849158227.8398995
SE0009997018,2022,1291564836.6422086,-114563041.65610558,367291880.20512486
SE0010023432,1997,7015232634.886561,1049316814.9615103,4975372384.6441765
SE0010023432,2001,5575557176.840823,279730207.05420387,2448170008.053035
SE0010023432,2006,6586810278.676907,-195594406.15310666,3946085301.8140826
SE0010023432,2009,4870375188.203178,-439827410.24119854,1751603190.165085
SE0010023432,2010,6095273411.968027,794629673.9665723,4342090931.086573
SE0010023432,2011,5174284785.809974,404128122.4019101,3291461918.16956
SE0010023432,2014,2289056875.932562,199065773.89269888,329709756.2874139
SE0010023432,2015,2827015636.9480667,87682982.9888719,1369880508.165907
SE0010023432,2018,8178757268.372995,914277334.735422,4508555995.994971
SE0010023432,2022,7522384592.179263,872361479.5824053,6017019453.990463
SE0010048884,1997,5855042065.949829,-190652583.92141297,3186603793.1996517
SE0010048884,1998,1191061239.5894308,131206662.81880465,577294459.8975053
SE0010048884,1999,2014535771.1096346,-7110772.450800107,1176681715.1564946
SE0010048884,2000,9430886323.490131,-848854380.6554042,1488205215.2595665
SE0010048884,2002,1243170188.2867818,162472936.79739794,805215488.3030691
SE0010048884,2003,8224784204.6304865,-704073073.9234084,4955287790.026539
SE0010048884,2004,2138194524.589015,119093725.44659427,1613835125.4985993
SE0010048884,2005,4683295242.170949,-259227697.55358547,2606808655.0236797
SE0010048884,2006,8928700334.65778,159030141.3391539,4994826930.894879
SE0010048884,2007,4573810164.75884,-105347952.36035839,3090360132.2349353
SE0010048884,2009,1371404299.228831,-109322867.54450136,315380037.8847736
SE0010048884,2010,5078678483.632053,677984788.0212711,2915571477.204461
SE0010048884,2011,7508174658.604537,870861795.2602348,3815485429.4555945
SE0010048884,2013,8922141380.704296,-766669361.2732282,5341417925.797515
SE0010048884,2014,2917693962.516875,435744036.0405934,978390814.9624467
SE0010048884,2017,4641679346.423191,480178564.99473584,2939666842.0633307
SE0010048884,2018,6532635863.762387,-621662803.2842923,736839025.9548421
SE0010048884,2019,8187797288.159228,278623636.0598644,5055702663.648102
SE0010048884,2020,2488732278.1768937,-146668231.2275667,399938255.95664185
SE0010048884,2021,5803279711.672913,785280845.6514151,2797637220.757598
SE0010100958,1997,7911586401.613288,-112193151.61027911,799760038.6288284
SE0010100958,1998,9293506190.668911,2985487.8159351014,5878492089.373089
SE0010100958,1999,9287291312.981647,-806639040.7219977,6784944382.407519
SE0010100958,2000,1279498178.7627957,169340832.75216973,474772140.5279305
SE0010100958,2002,8442067277.147861,237076333.43553832,1126452050.904063
SE0010100958,2004,7202560928.801974,580750590.1888571,2111401063.8924265
SE0010100958,2005,3697317911.33673,-6872549.548282817,1079023597.2132273
SE0010100958,2006,9508014922.742676,1221664125.437172,6976088197.360558
SE0010100958,2007,9173799346.663774,1137691934.6403227,2062195453.1634462
SE0010100958,2010,2122843129.9930942,75307268.81753758,1457745619.671947
SE0010100958,2012,2399698779.241592,20024396.51097627,909400141.9171498
SE0010100958,2015,7331739195.723855,763934522.4668331,3843407883.0504394
SE0010100958,2016,3968110193.4757466,389672885.9669448,2462265448.445711
SE0010100958,2017,631536518.8939245,76730028.07830894,229214105.73197386
SE0010100958,2018,7049788686.642685,-382496414.82037556,2769949696.8710775
SE0010100958,2020,966198708.3034859,-37514490.43660088,251738789.60185644
SE0010100958,2021,3706682392.317703,-235330283.50504485,829722875.3482654
SE0010100958,2022,8440083161.598729,340990688.86662745,2318294777.2947807
SE0010133256,2000,4282611143.2341123,560445210.9244139,1946875719.4245129
SE0010133256,2001,1720842712.359257,225436427.6079989,1068728103.3004538
SE0010133256,2006,7640170325.371677,495552404.6206292,819041821.9620819
SE0010133256,2009,2095391968.1435146,89662543.55779874,1097122319.3212795
SE0010133256,2011,9570468671.445364,-836200447.3221618,2231850776.404251
SE0010133256,2013,6112804703.00326,535198155.94822526,2082972792.5348592
SE0010133256,2014,9932149228.632347,-616168820.2059102,3783707132.557728
SE0010133256,2015,5541180114.517545,546748506.4665701,1896876722.7698288
SE0010133256,2019,5343462045.934694,585338440.6873323,3931344300.9305277
SE0010133256,2021,9141176156.867802,1148963349.8492534,2827713626.0123014
SE0010133256,2022,8664310500.986189,1105651156.8271434,4669257484.004475
SE0010133819,1998,3910164936.38972,-54746307.04438552,819077429.9303601
SE0010133819,2000,429889401.3025044,50502248.622752115,44801457.307127275
SE0010133819,2001,6412676942.506885,182431066.1754026,3279229176.237357
SE0010133819,2004,7267319100.045934,972460622.3946937,4471697163.558016
SE0010133819,2006,2444180558.958525,361224063.98444086,1587835422.0941384
SE0010133819,2007,290315693.11442477,2615444.4705397678,105033255.97149116
SE0010133819,2011,8218341133.448915,408080767.7130038,900897766.4098368
SE0010133819,2015,8925798842.271921,-634683170.3290014,1814962483.4236617
SE0010133819,2016,9997864408.422825,743387497.4161562,6780264246.074385
SE0010133819,2017,3989872427.831263,521449400.20563966,2784029570.3007736
SE0010133819,2018,7324112239.799184,336061594.48830765,2773394818.2389264
SE0010133819,2019,985262778.004601,94348109.13435288,207510462.40076163
SE0010133819,2021,293251789.983905,7919520.566972983,39423948.986667864
SE0010219774,1997,7629128859.261988,696568615.2148534,939994466.5569376
SE0010219774,1998,4089203742.2908964,360298965.3432699,1987911578.3216832
SE0010219774,1999,5468151239.174338,449209842.64289457,783261026.1047648
SE0010219774,2000,7863437705.804455,76785302.10016288,3328791423.0619726
SE0010219774,2002,2519330403.799415,303572079.3937284,1387934214.2340117
SE0010219774,2003,6559721811.775755,717396833.5087359,4197745870.0582356
SE0010219774,2006,2261519318.220532,20330841.109075405,862708635.504254
SE0010219774,2007,5589047758.774306,263254169.23529112,751321633.3944762
SE0010219774,2008,885305981.6859907,124611683.38910694,588373402.747568
SE0010219774,2009,2897661083.0573535,306563520.00017375,1317365360.182772
SE0010219774,2011,3146608595.072424,266724262.8368162,662186111.7086972
SE0010219774,2012,6983646375.3957615,950538513.2660002,3484572922.957109
SE0010219774,2013,9551227522.43267,-255447376.1243566,6715320994.217357
SE0010219774,2014,2253736770.9301815,141625320.9015573,1543851350.6779146
SE0010219774,2015,3961320691.273857,448948539.0241535,1532355835.433915
SE0010219774,2016,1632556307.5130732,95184274.60773376,1242018451.7525449
SE0010219774,2017,7913598197.970906,369755674.9376893,2845782047.5266805
SE0010219774,2018,7499929940.56447,164879100.31908795,3034404008.675446
SE0010219774,2019,5820840080.65842,674033667.0853262,840441376.0114726
SE0010219774,2020,8666792689.73182,1039630613.51647,2573971309.5846205
SE0010219774,2021,7451973557.106742,-97315276.61399317,3265708071.753727
SE0010219774,2022,3993849264.6422205,12501449.010634061,1893456941.1484687
SE0010298109,1998,8133956007.331306,178181705.17512438,3043269322.570555
SE0010298109,1999,2317573703.374538,-173281094.1449043,1246870048.1344082
SE0010298109,2000,5916416095.954799,522813437.35740644,4690550402.468592
SE0010298109,2002,8950403582.413387,-577065321.5108237,3803356556.369978
SE0010298109,2004,2884690092.057531,73423275.85569027,387473800.0094468
SE0010298109,2006,6496703752.246348,265073469.9029326,2580089975.927938
SE0010298109,2009,3207090412.9965744,25655915.471723065,513457310.32412857
SE0010298109,2010,5478023173.8308935,-72209377.88001484,4315829634.949491
SE0010298109,2013,6777728797.80422,-109476031.35288677,4580640635.030497
SE0010298109,2016,9299319398.247662,1324698067.7107546,3135562192.8836827
SE0010298109,2022,21668963.03468875,2112324.3621882363,11786211.11493537
SE0010323311,1998,2107507334.2464108,-170747239.40803215,349279646.12925994
SE0010323311,1999,1851501743.2543337,-84916725.32598838,1287022067.101412
SE0010323311,2001,3548260435.051249,98830678.11215577,1777416441.1456177
SE0010323311,2003,6658239715.252207,206486875.93595377,1571480272.2907274
SE0010323311,2007,7677514819.4868965,1097681929.7014718,2850314753.395296
SE0010323311,2009,5779536533.9840555,85374937.51158668,3308082974.909316
SE0010323311,2010,8578522654.442952,1162990988.7860231,3569015829.4275403
SE0010323311,2013,3074974680.830994,184001237.20785138,2171158393.684966
SE0010323311,2014,7990566788.589571,-245151284.74615195,1009934921.647711
SE0010323311,2017,8470803830.197249,662110541.1939672,2734659971.6863256
SE0010323311,2020,9921888926.932772,43522218.19917344,2222682951.568776
SE0010323311,2021,1651350594.990406,96208852.55123796,343481779.4179266
SE0010323998,1999,5559913050.886757,-407644944.36988467,4430455434.654106
SE0010323998,2002,9825279336.92544,412534324.49007916,5003541721.204471
SE0010323998,2003,3591547311.4210024,323638046.8381456,461992953.4082363
SE0010323998,2005,2758737142.9915524,92214451.70037131,951841104.5318751
SE0010323998,2007,569715742.0516188,-42025115.21886101,61274855.62778655
SE0010323998,2009,7353521174.645906,210080360.36173004,1716159732.8581755
SE0010323998,2010,1859103418.763905,-168286503.50329444,556463242.8622824
SE0010323998,2012,3664690258.517885,144867723.26027417,716276286.1336647
SE0010323998,2017,8362069199.773415,1115011998.3045568,5977701744.286583
SE0010323998,2019,1239045918.506201,-88356276.31480591,571840534.1769186
SE0010323998,2021,3064661881.5592093,-296924588.499851,802719599.4800303
SE0010413567,1997,3921827135.3698277,5215245.477349405,2587362530.0236163
SE0010413567,1998,8517815413.220918,680048000.236138,5281450121.489023
SE0010413567,2000,3810540226.1701202,459587922.97136146,523374059.69780225
SE0010413567,2001,6382913178.347431,-508139986.2680845,1042734491.530052
SE0010413567,2002,6142784724.526675,-321394460.2916672,2429761749.311981
SE0010413567,2004,2394393764.7138186,209635027.177046,885958250.2090495
SE0010413567,2006,1969788674.398931,-108811395.20281333,1165334510.897606
SE0010413567,2007,7637345966.435659,81694467.26882955,5576618083.598825
SE0010413567,2009,6413279360.147184,845973842.3794822,1837064135.4536734
SE0010413567,2013,4258806935.2150087,-147494899.63061133,1906618912.5510278
SE0010413567,2015,1940207360.7244394,36781453.472803235,502899824.872181
SE0010413567,2017,1376179031.0660782,-6180901.296455923,511272329.2735342
SE0010415281,1997,3189194548.860916,-12817380.224237867,1162724412.858554
SE0010415281,1998,1253411654.8714805,-6507840.70390826,843742293.7692664
SE0010415281,1999,7178967399.566623,-78245487.55672522,2076629823.5490518
SE0010415281,2002,8869055156.098314,-103803464.3771276,3525161307.5851154
SE0010415281,2005,3136667505.6309385,17910621.07418703,2274256695.812908
SE0010415281,2006,8771372842.690649,1268129167.3717475,2720899082.280869
SE0010415281,2007,5028048499.113616,30256680.366732057,1082211290.1396458
SE0010415281,2008,6817708549.508964,-465162564.64327765,4918849615.4719
SE0010415281,2011,5584486894.886441,-100006112.5865386,2640642691.6525297
SE0010415281,2012,4085862601.106886,-99697241.86900769,1279795988.9935327
SE0010415281,2013,5333788856.922985,108437504.5966419,757589369.3580725
SE0010415281,2014,3243092062.658853,466181550.5611191,1378523211.7106743
SE0010415281,2015,7412624286.881409,-52851966.13848684,5211346313.637356
SE0010415281,2016,7058320014.0581045,347800307.5566502,2994171288.479803
SE0010415281,2017,4379812181.519863,599316233.5941133,841784302.206826
SE0010415281,2019,7063672901.7489805,283934843.41845024,3676110553.0305653
SE0010415281,2020,7228897297.196377,-332680916.7465719,3417702952.369026
SE0010415281,2021,73205725.88830546,2994330.2052081334,26951310.515271395
SE0010441139,1998,344234472.8161996,39137915.01042452,43570612.981803514
SE0010441139,1999,5567192326.1651325,410083669.2715585,3996794368.0450263
SE0010441139,2000,4705909456.940072,-11928131.086876582,1002086465.09245
SE0010441139,2002,7871472211.077765,614696044.2803414,2076040065.1487067
SE0010441139,2003,2473521056.8087683,-194522640.28377822,1049945537.1395946
SE0010441139,2005,4550039087.533077,185775868.256437,2406478276.699284
SE0010441139,2006,4064724497.3116345,-126617430.72081442,1458369060.4119997
SE0010441139,2008,7671063946.667501,159227411.21928763,4969673220.813551
SE0010441139,2009,3825679392.768801,150858323.5532671,2089571090.0080173
SE0010441139,2010,6672587938.549948,647824146.3100662,2096599678.32151
SE0010441139,2013,3167496434.2398157,-211887513.57351756,1245162772.8413322
SE0010441139,2014,8553707685.996962,-352226587.8019018,4713021275.953392
SE0010441139,2015,8517195366.217734,89814369.17740957,5053721355.830709
SE0010441139,2019,9898429328.628738,-743496845.1035445,3326335748.7954764
SE0010441139,2022,7334617137.91778,-625340094.4749126,4620327116.767715
SE0010441584,1997,2438606510.3678412,215400094.1427518,419582132.1094915
SE0010441584,1998,6331362227.60233,932871711.1619111,779080437.157156
SE0010441584,1999,6424938496.948745,707541329.3996326,1574280518.466735
SE0010441584,2001,8821019007.99428,1070810396.8048667,4424444753.592928
SE0010441584,2002,291814717.0564497,-25008257.590798616,222250961.17898256
SE0010441584,2003,6423936400.597981,-579258628.6977677,2197797244.3662415
SE0010441584,2004,9292890140.521105,1054148721.4077635,1809793714.0491242
SE0010441584,2005,3303517055.6587934,-120396026.80732064,2044265252.4238868
SE0010441584,2006,5834381033.88279,242389112.57299528,3848869200.9709253
SE0010441584,2007,3065594981.1732893,-172588708.07354176,807493088.1306741
SE0010441584,2008,8388141339.180265,227901448.32857493,4426085296.7474985
SE0010441584,2009,2495881880.218977,137312693.9706219,1007405999.4850429
SE0010441584,2010,718909346.9551177,-28845581.227664877,253415872.3410623
SE0010441584,2011,6465184411.131149,-162574344.0053447,3390267098.5725937
SE0010441584,2013,416403057.9964407,-24977721.36289962,94926957.7333239
SE0010441584,2014,5683986510.190274,116996839.753095,1241973898.9651206
SE0010441584,2015,6145326920.348084,-238089072.29289353,4398185330.828666
SE0010441584,2019,1859210771.199007,-18392563.494729683,411401852.0186514
SE0010441584,2020,6491847275.063476,-306801617.5263682,3702324485.1232033
SE0010441584,2022,1312421395.263194,-84916524.71030031,543440303.391819
SE0010468116,1998,9983468574.377066,550911881.0655645,5942354422.435605
SE0010468116,1999,1471849448.363284,11206209.943258215,629527840.55881
SE0010468116,2000,7346018917.395622,864712997.426034,2147057185.7436168
SE0010468116,2001,2198227182.2256927,299149833.5766582,963928219.3108472
SE0010468116,2004,3439875304.8567395,-55365357.619194716,2096845177.222976
SE0010468116,2005,5144034958.118494,533148739.96821237,3307333606.3967295
SE0010468116,2006,8424917856.344558,958087991.2722664,1429575241.467429
SE0010468116,2008,1463853738.2577293,208998244.57716373,425935621.58651
SE0010468116,2009,1442277094.7152503,-23155253.7629477,397720147.7787624
SE0010468116,2010,8061982652.351606,858555648.0408075,2617043598.660684
SE0010468116,2011,2056012649.1459143,287701992.92784595,1070592471.3499799
SE0010468116,2013,410310254.3621287,-24122210.95927032,301984962.4875525
SE0010468116,2014,5809716677.137641,248797508.63435563,779445995.8415768
SE0010468116,2016,6150135940.913165,24740248.369154945,4092094431.7371416
SE0010468116,2018,9157502951.384605,-706067746.4091456,3290120282.0434217
SE0010468116,2019,3867634706.4454885,44896602.55347911,1215930251.0408525
SE0010468116,2020,1995814186.7899246,242611845.1263058,716973887.4808508
SE0010468116,2021,6524588993.174169,-566212158.789281,1557312638.8505805
SE0010468116,2022,2166652940.6657357,-17803556.642082155,837232013.4389014
SE0010494856,2001,1794350493.6733575,-55577352.68443436,1010042320.1664567
SE0010494856,2002,7717552641.250781,-3068142.868006417,3008518982.4975066
SE0010494856,2006,7465801816.711067,586105304.8601228,2969321449.9680057
SE0010494856,2007,8550670098.909766,168924892.25016034,1674349844.0022986
SE0010494856,2010,9449120807.217913,1355032899.456376,6316992537.123305
SE0010494856,2013,8603098536.675077,-474992964.30849487,2728506016.7785993
SE0010494856,2014,2105496990.2682402,-170684011.17185202,530216604.4518375
SE0010494856,2015,9067960250.258387,-677215226.0725878,4096759467.067762
SE0010494856,2018,7626439803.873177,-627203161.0756028,2501079589.129254
SE0010494856,2021,1897646600.894563,186921176.89302787,1063222693.5376835
SE0010494864,1997,3215892865.511226,-125459575.32354046,781081942.5633731
SE0010494864,1998,5659033079.938997,135201880.88754573,2075797361.6854463
SE0010494864,2000,8116143670.388596,1207740869.5161328,3665311103.9255633
SE0010494864,2001,6658371454.79471,165658254.52637511,1631789469.1332211
SE0010494864,2003,8134195877.864449,669896050.5579093,2056414799.4472187
SE0010494864,2005,334586997.0053695,22029354.215665046,254233815.74718165
SE0010494864,2014,1625786784.9853868,-129322933.06657372,1157570416.401056
SE0010494864,2015,4059349043.5658474,545380269.6982545,2500009122.158195
SE0010494864,2016,3488167787.365585,-177240556.9166959,2376690544.7608695
SE0010494864,2018,351200180.6109196,22667380.785726734,42190621.82991549
SE0010494864,2021,1542157638.6251407,222358900.62985015,208541377.63575593
SE0010494864,2022,2420198482.0699563,128924662.36394027,1025651408.5142297
SE0010520155,1997,5117307416.00914,54843157.730580345,2236620112.454198
SE0010520155,1998,4874976896.132569,649603748.0128276,741033613.6753143
SE0010520155,1999,3061398220.006631,-31390220.201757357,1704467899.428573
SE0010520155,2000,3279427710.6557517,15392215.00109438,1992247138.3266244
SE0010520155,2001,6158781445.706921,-207143763.32284763,1798101643.2730033
SE0010520155,2003,1990705540.045079,-166769992.40257302,618391462.9629304
SE0010520155,2004,778115830.4611391,-23368963.74738453,542375339.5635229
SE0010520155,2005,5383368729.372582,315183568.2069538,2409054646.1334867
SE0010520155,2006,6479450560.699781,-431805226.50313556,2311540421.793613
SE0010520155,2007,1774213818.9753995,71017205.18796436,623684506.2885652
SE0010520155,2008,6142505693.06562,-145545952.30911592,4623150143.965758
SE0010520155,2010,1093038229.4790788,-91105639.56255417,520680449.4571187
SE0010520155,2011,1656273475.3020897,217167287.30697986,808086972.7262484
SE0010520155,2013,1955565112.5144613,20951170.21056077,691778663.7290243
SE0010520155,2014,9534999259.689835,-161732137.48668602,5863361772.993566
SE0010520155,2015,2713737641.5729113,-12633908.500105416,1256333771.0164413
SE0010520155,2017,6168020719.060298,-564735828.6087459,2925669570.9689116
SE0010520155,2019,744844974.3295075,46692332.96900642,144376852.82977492
SE0010520155,2020,9772507312.515614,-612257651.3764312,4073517200.1795626
SE0010520254,1997,5587690040.021796,-82056663.82193744,3929956029.495388
SE0010520254,1998,4012200775.1303415,-233510102.92196727,1859675976.0444431
SE0010520254,1999,4706666878.187319,-238399178.44424775,1907410903.7775993
SE0010520254,2000,8330241885.725036,-195623421.67409906,3346455035.8064833
SE0010520254,2001,1303829328.598266,182610063.56784815,212293997.39371353
SE0010520254,2002,9951534865.226202,145868185.28595412,7250168520.8249855
SE0010520254,2003,8079176806.544878,-202364775.4055082,5526137052.9344425
SE0010520254,2004,5860331898.783884,-175710624.04578322,4511139400.267518
SE0010520254,2005,6628897453.348389,87287087.4596825,3737231769.3947945
SE0010520254,2006,4903339519.641853,148420315.38397938,2056792837.97387
SE0010520254,2007,1487863082.1719522,97111005.49515341,976518729.537305
SE0010520254,2008,9738225350.685059,-618454623.7932813,2648312646.8069367
SE0010520254,2009,3425606403.218332,-166990129.72405744,1564882030.5495467
SE0010520254,2010,4606064250.616012,-395924276.4646218,2532548960.1501875
SE0010520254,2011,7580322828.860363,-249680266.0401637,5744352694.229337
SE0010520254,2012,7762246094.282616,513147849.25459754,3047100620.2769012
SE0010520254,2013,7430186399.194271,719609086.0990977,2277215077.8774657
SE0010520254,2014,1051202841.2841877,-16549878.68463656,831193858.5988231
SE0010520254,2016,2238105272.498438,230626746.98399878,441036172.7524827
SE0010520254,2017,5858945144.463333,362783525.801758,4488943360.649411
SE0010520254,2018,3405995787.8858905,-101128237.32396235,2334771876.2262745
SE0010520254,2020,2908477769.73493,-107597179.77477312,348424184.8248608
SE0010520254,2021,2614416039.6220937,-20504473.259516787,805933105.0817077
SE0010520254,2022,5766782160.803038,341337302.3716288,1450194128.33698
SE0010520981,1997,9550785447.234222,768352206.9877088,3012050916.5080104
SE0010520981,1998,4345087278.4226055,-256059292.73639563,2818401551.9580894
SE0010520981,1999,5008614085.999733,201815254.31681553,771481082.5265256
SE0010520981,2001,1689819194.886942,65197589.17341437,1304593730.2231078
SE0010520981,2004,5293792945.425273,130247537.71519804,4132501562.5085864
SE0010520981,2005,6767296967.79973,521655082.9553119,897865135.4442918
SE0010520981,2006,1043193306.8152767,124360595.223508,674074210.9349962
SE0010520981,2007,3154747138.8573556,65174505.99717685,2254669418.445408
SE0010520981,2008,5715803654.253135,109374942.96320595,2215948542.898629
SE0010520981,2010,9082718143.080864,104153668.13472809,6931077458.087542
SE0010520981,2011,5143663291.514731,-95644947.94352384,932661827.9345781
SE0010520981,2012,5132420465.46105,226510734.29253086,1241059943.3322315
SE0010520981,2014,6852863810.106622,72833081.16922261,3803147752.598483
SE0010520981,2017,7693214273.690235,133240575.17195669,2490029487.393724
SE0010520981,2018,2701621867.1492577,27493752.79281093,1411705525.705425
SE0010520981,2019,2171205754.2208767,-65424901.279136315,685513638.5729033
SE0010520981,2020,9109136105.271362,575369105.0858126,4239100385.562224
SE0010520981,2021,9347344263.641169,1254632695.38162,2127011150.7028553
SE0010520981,2022,5396418135.4657755,-312998248.76101285,3773984734.206996
SE0010573113,1998,9797353020.766317,1411047585.5221772,4317542515.131056
SE0010573113,2001,2550283665.012001,202147039.38431916,1625955417.205393
SE0010573113,2002,8476468110.092265,598351972.7032976,4963185894.24221
SE0010573113,2008,6607111502.010443,-283944290.22427905,5216553050.558762
SE0010573113,2009,301233837.2256331,-17144891.784648646,173082819.23698923
SE0010573113,2010,6793871363.2167015,-605755638.4631199,2199718226.8335185
SE0010573113,2011,7697702945.441582,-338432751.43165046,1048070909.8526082
SE0010573113,2012,3364152697.0883923,431931269.44000804,649027865.2551917
SE0010573113,2020,6218402725.518959,438478329.2584096,4432335451.6224785
SE0010573113,2021,9919454865.496017,-858619975.1866658,4638406126.600655
SE0010599704,1997,9169500902.901865,902352067.4926447,5003466109.081203
SE0010599704,1998,5693552596.850323,-449236720.91679937,3819625740.4304233
SE0010599704,1999,7104959830.107165,313477979.500333,1450577252.5173066
SE0010599704,2000,9857230905.27739,-354444163.07282543,2231268338.6196256
SE0010599704,2001,2113200950.0983467,46774704.709572345,821074858.3408628
SE0010599704,2005,1600634364.1261733,-23360438.44189186,191244695.17283773
SE0010599704,2006,3820337486.6212935,253080456.13505843,1405875566.6148996
SE0010599704,2008,4487499476.644069,597231984.3043345,787563793.3646979
SE0010599704,2009,7006608532.780485,937316694.4029307,1744653763.3681555
SE0010599704,2011,9915782425.142036,-48288688.65797296,2361889030.959848
SE0010599704,2012,689427459.379172,66822491.17413136,301775162.98359644
SE0010599704,2017,9040158062.752054,-167207186.82209617,4354426518.7066555
SE0010599704,2021,5747967341.88479,625506384.6847334,1039572241.0623894
SE0010599704,2022,5206979578.894244,1268078.4504454392,4101550923.475045
SE0010600106,1998,5247539697.421223,11171903.523684068,1281524530.4984477
SE0010600106,1999,1310854905.1014912,88253513.37765591,696859353.9036129
SE0010600106,2001,4052918752.4139175,455735261.08599436,1369008440.1262362
SE0010600106,2003,5760734830.186714,-392422533.496388,3265846355.060833
SE0010600106,2007,7133281610.086362,-59440881.69210576,2933401864.094943
SE0010600106,2012,9294049056.06805,-474911024.90265214,1280290491.5588942
SE0010600106,2014,3750463356.861808,103778930.94643715,1225756692.974219
SE0010600106,2015,4009080435.4043694,368835954.47951764,2613128013.808278
SE0010600106,2020,7723770522.891894,14228107.833116272,2769343916.2777734
SE0010600106,2021,7204647238.982403,813980355.5009997,1346828516.1312487
SE0010663302,2001,3567914775.475202,408917289.3118075,1013857135.7719408
SE0010663302,2003,6428459626.888932,740041459.1623802,4373041836.30351
